,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Sigma_- kF (MeV),Sigma_+ kF (MeV),Neutron frac,Proton frac,electron frac,Lambda frac,Sigma_0 frac,Sigma_- frac,Sigma_+ frac
467,4.94000000,62.04853065,-18.21162661,73.92379350,-7.23286190,458.35026087,277.90029671,277.90029671,378.44752305,0.00000000,0.00000000,0.00000000,0.55998155,0.12480969,0.12480969,0.31520876,0.00000000,0.00000000,0.00000000
468,4.95000000,62.10686109,-18.21792981,74.04912567,-7.26776350,458.43944649,278.03110665,278.03110665,379.05526947,0.00000000,0.00000000,0.00000000,0.55917656,0.12473352,0.12473352,0.31608991,0.00000000,0.00000000,0.00000000
469,4.96000000,62.16509442,-18.22420930,74.17442511,-7.30269239,458.52835812,278.16156318,278.16156318,379.66154607,0.00000000,0.00000000,0.00000000,0.55837395,0.12465735,0.12465735,0.31696870,0.00000000,0.00000000,0.00000000
470,4.97000000,62.22323090,-18.23046518,74.29969192,-7.33764847,458.61699696,278.29166765,278.29166765,380.26636222,0.00000000,0.00000000,0.00000000,0.55757369,0.12458118,0.12458118,0.31784513,0.00000000,0.00000000,0.00000000
471,4.98000000,62.28127080,-18.23669758,74.42492621,-7.37263165,458.70536424,278.42142141,278.42142141,380.86972723,0.00000000,0.00000000,0.00000000,0.55677578,0.12450501,0.12450501,0.31871921,0.00000000,0.00000000,0.00000000
472,4.99000000,62.33921436,-18.24290661,74.55012809,-7.40764184,458.79346117,278.55082579,278.55082579,381.47165030,0.00000000,0.00000000,0.00000000,0.55598021,0.12442883,0.12442883,0.31959096,0.00000000,0.00000000,0.00000000
473,5.00000000,62.39706185,-18.24909238,74.67529766,-7.44267896,458.88128893,278.67988213,278.67988213,382.07214053,0.00000000,0.00000000,0.00000000,0.55518697,0.12435266,0.12435266,0.32046037,0.00000000,0.00000000,0.00000000
474,5.01000000,62.45481352,-18.25525500,74.80043502,-7.47774291,458.96884870,278.80859174,278.80859174,382.67120694,0.00000000,0.00000000,0.00000000,0.55439605,0.12427648,0.12427648,0.32132747,0.00000000,0.00000000,0.00000000
475,5.02000000,62.51246962,-18.26139459,74.92554029,-7.51283362,459.05614169,278.93695593,278.93695593,383.26885845,0.00000000,0.00000000,0.00000000,0.55360743,0.12420031,0.12420031,0.32219226,0.00000000,0.00000000,0.00000000
476,5.03000000,62.57003040,-18.26751126,75.05061355,-7.54795099,459.14316904,279.06497602,279.06497602,383.86510389,0.00000000,0.00000000,0.00000000,0.55282111,0.12412414,0.12412414,0.32305475,0.00000000,0.00000000,0.00000000
477,5.04000000,62.62749613,-18.27360511,75.17565493,-7.58309495,459.22993192,279.19265329,279.19265329,384.45995198,0.00000000,0.00000000,0.00000000,0.55203707,0.12404796,0.12404796,0.32391496,0.00000000,0.00000000,0.00000000
478,5.05000000,62.68486704,-18.27967626,75.30066451,-7.61826539,459.31643148,279.31998903,279.31998903,385.05341139,0.00000000,0.00000000,0.00000000,0.55125531,0.12397180,0.12397180,0.32477289,0.00000000,0.00000000,0.00000000
479,5.06000000,62.74214338,-18.28572482,75.42564240,-7.65346225,459.40266888,279.44698452,279.44698452,385.64549067,0.00000000,0.00000000,0.00000000,0.55047582,0.12389563,0.12389563,0.32562855,0.00000000,0.00000000,0.00000000
480,5.07000000,62.79932542,-18.29175089,75.55058870,-7.68868543,459.48864524,279.57364103,279.57364103,386.23619829,0.00000000,0.00000000,0.00000000,0.54969858,0.12381947,0.12381947,0.32648196,0.00000000,0.00000000,0.00000000
481,5.08000000,62.85641338,-18.29775458,75.67550351,-7.72393485,459.57436170,279.69995982,279.69995982,386.82554266,0.00000000,0.00000000,0.00000000,0.54892358,0.12374331,0.12374331,0.32733311,0.00000000,0.00000000,0.00000000
482,5.09000000,62.91340753,-18.30373601,75.80038694,-7.75921043,459.65981937,279.82594214,279.82594214,387.41353207,0.00000000,0.00000000,0.00000000,0.54815082,0.12366715,0.12366715,0.32818203,0.00000000,0.00000000,0.00000000
483,5.10000000,62.97030809,-18.30969526,75.92523907,-7.79451209,459.74501937,279.95158925,279.95158925,388.00017474,0.00000000,0.00000000,0.00000000,0.54738028,0.12359100,0.12359100,0.32902872,0.00000000,0.00000000,0.00000000
484,5.11000000,63.02711533,-18.31563246,76.05006001,-7.82983975,459.82996281,280.07690237,280.07690237,388.58547882,0.00000000,0.00000000,0.00000000,0.54661195,0.12351486,0.12351486,0.32987319,0.00000000,0.00000000,0.00000000
485,5.12000000,63.08382948,-18.32154770,76.17484986,-7.86519331,459.91465078,280.20188274,280.20188274,389.16945236,0.00000000,0.00000000,0.00000000,0.54584583,0.12343872,0.12343872,0.33071545,0.00000000,0.00000000,0.00000000
486,5.13000000,63.14045078,-18.32744109,76.29960871,-7.90057271,459.99908437,280.32653158,280.32653158,389.75210336,0.00000000,0.00000000,0.00000000,0.54508190,0.12336259,0.12336259,0.33155552,0.00000000,0.00000000,0.00000000
487,5.14000000,63.19697948,-18.33331273,76.42433665,-7.93597786,460.08326467,280.45085011,280.45085011,390.33343971,0.00000000,0.00000000,0.00000000,0.54432015,0.12328646,0.12328646,0.33239339,0.00000000,0.00000000,0.00000000
488,5.15000000,63.25341581,-18.33916272,76.54903380,-7.97140869,460.16719275,280.57483953,280.57483953,390.91346923,0.00000000,0.00000000,0.00000000,0.54356058,0.12321034,0.12321034,0.33322908,0.00000000,0.00000000,0.00000000
489,5.16000000,63.30976002,-18.34499117,76.67370023,-8.00686510,460.25086968,280.69850104,280.69850104,391.49219967,0.00000000,0.00000000,0.00000000,0.54280317,0.12313423,0.12313423,0.33406260,0.00000000,0.00000000,0.00000000
490,5.17000000,63.36601234,-18.35079817,76.79833605,-8.04234703,460.33429652,280.82183584,280.82183584,392.06963872,0.00000000,0.00000000,0.00000000,0.54204791,0.12305813,0.12305813,0.33489396,0.00000000,0.00000000,0.00000000
491,5.18000000,63.42217301,-18.35658383,76.92294135,-8.07785439,460.41747433,280.94484510,280.94484510,392.64579396,0.00000000,0.00000000,0.00000000,0.54129480,0.12298203,0.12298203,0.33572317,0.00000000,0.00000000,0.00000000
492,5.19000000,63.47824227,-18.36234824,77.04751622,-8.11338711,460.50040414,281.06753002,281.06753002,393.22067292,0.00000000,0.00000000,0.00000000,0.54054383,0.12290595,0.12290595,0.33655023,0.00000000,0.00000000,0.00000000
493,5.20000000,63.53422035,-18.36809151,77.17206076,-8.14894511,460.58308700,281.18989175,281.18989175,393.79428306,0.00000000,0.00000000,0.00000000,0.53979497,0.12282987,0.12282987,0.33737516,0.00000000,0.00000000,0.00000000
494,5.21000000,63.59010749,-18.37381374,77.29657506,-8.18452831,460.66552395,281.31193146,281.31193146,394.36663176,0.00000000,0.00000000,0.00000000,0.53904824,0.12275380,0.12275380,0.33819796,0.00000000,0.00000000,0.00000000
495,5.22000000,63.64590391,-18.37951502,77.42105921,-8.22013663,460.74771600,281.43365030,281.43365030,394.93772633,0.00000000,0.00000000,0.00000000,0.53830361,0.12267775,0.12267775,0.33901864,0.00000000,0.00000000,0.00000000
496,5.23000000,63.70160986,-18.38519544,77.54551331,-8.25577001,460.82966418,281.55504944,281.55504944,395.50757401,0.00000000,0.00000000,0.00000000,0.53756108,0.12260170,0.12260170,0.33983722,0.00000000,0.00000000,0.00000000
497,5.24000000,63.75722556,-18.39085511,77.66993743,-8.29142835,460.91136950,281.67613000,281.67613000,396.07618197,0.00000000,0.00000000,0.00000000,0.53682063,0.12252567,0.12252567,0.34065370,0.00000000,0.00000000,0.00000000
498,5.25000000,63.81275125,-18.39649412,77.79433169,-8.32711160,460.99283296,281.79689312,281.79689312,396.64355733,0.00000000,0.00000000,0.00000000,0.53608226,0.12244964,0.12244964,0.34146809,0.00000000,0.00000000,0.00000000
499,5.26000000,63.86818715,-18.40211257,77.91869615,-8.36281966,461.07405556,281.91733994,281.91733994,397.20970711,0.00000000,0.00000000,0.00000000,0.53534596,0.12237363,0.12237363,0.34228041,0.00000000,0.00000000,0.00000000
500,5.27000000,63.92353350,-18.40771054,78.04303092,-8.39855248,461.15503830,282.03747158,282.03747158,397.77463830,0.00000000,0.00000000,0.00000000,0.53461173,0.12229763,0.12229763,0.34309064,0.00000000,0.00000000,0.00000000
501,5.28000000,63.97879051,-18.41328815,78.16733609,-8.43430996,461.23578216,282.15728914,282.15728914,398.33835780,0.00000000,0.00000000,0.00000000,0.53387954,0.12222164,0.12222164,0.34389882,0.00000000,0.00000000,0.00000000
502,5.29000000,64.03395843,-18.41884547,78.29161173,-8.47009205,461.31628811,282.27679374,282.27679374,398.90087246,0.00000000,0.00000000,0.00000000,0.53314939,0.12214567,0.12214567,0.34470494,0.00000000,0.00000000,0.00000000
503,5.30000000,64.08903747,-18.42438260,78.41585795,-8.50589866,461.39655714,282.39598649,282.39598649,399.46218904,0.00000000,0.00000000,0.00000000,0.53242127,0.12206971,0.12206971,0.34550902,0.00000000,0.00000000,0.00000000
504,5.31000000,64.14402786,-18.42989963,78.54007482,-8.54172973,461.47659021,282.51486847,282.51486847,400.02231428,0.00000000,0.00000000,0.00000000,0.53169518,0.12199376,0.12199376,0.34631105,0.00000000,0.00000000,0.00000000
505,5.32000000,64.19892982,-18.43539666,78.66426243,-8.57758518,461.55638827,282.63344078,282.63344078,400.58125482,0.00000000,0.00000000,0.00000000,0.53097111,0.12191783,0.12191783,0.34711106,0.00000000,0.00000000,0.00000000
506,5.33000000,64.25374358,-18.44087378,78.78842088,-8.61346494,461.63595229,282.75170450,282.75170450,401.13901727,0.00000000,0.00000000,0.00000000,0.53024903,0.12184191,0.12184191,0.34790905,0.00000000,0.00000000,0.00000000
507,5.34000000,64.30846937,-18.44633107,78.91255024,-8.64936893,461.71528321,282.86966070,282.86966070,401.69560814,0.00000000,0.00000000,0.00000000,0.52952896,0.12176601,0.12176601,0.34870503,0.00000000,0.00000000,0.00000000
508,5.35000000,64.36310739,-18.45176863,79.03665060,-8.68529709,461.79438196,282.98731046,282.98731046,402.25103393,0.00000000,0.00000000,0.00000000,0.52881087,0.12169012,0.12169012,0.34949901,0.00000000,0.00000000,0.00000000
509,5.36000000,64.41765788,-18.45718654,79.16072205,-8.72124935,461.87324950,283.10465485,283.10465485,402.80530104,0.00000000,0.00000000,0.00000000,0.52809476,0.12161425,0.12161425,0.35029099,0.00000000,0.00000000,0.00000000
510,5.37000000,64.47212105,-18.46258490,79.28476467,-8.75722563,461.95188675,283.22169491,283.22169491,403.35841584,0.00000000,0.00000000,0.00000000,0.52738063,0.12153839,0.12153839,0.35108098,0.00000000,0.00000000,0.00000000
511,5.38000000,64.52649713,-18.46796379,79.40877855,-8.79322587,462.03029462,283.33843171,283.33843171,403.91038461,0.00000000,0.00000000,0.00000000,0.52666845,0.12146255,0.12146255,0.35186900,0.00000000,0.00000000,0.00000000
512,5.39000000,64.58078633,-18.47332331,79.53276377,-8.82924999,462.10847405,283.45486628,283.45486628,404.46121362,0.00000000,0.00000000,0.00000000,0.52595823,0.12138673,0.12138673,0.35265504,0.00000000,0.00000000,0.00000000
513,5.40000000,64.63498887,-18.47866353,79.65672041,-8.86529793,462.18642593,283.57099968,283.57099968,405.01090903,0.00000000,0.00000000,0.00000000,0.52524995,0.12131092,0.12131092,0.35343913,0.00000000,0.00000000,0.00000000
514,5.41000000,64.68910496,-18.48398454,79.78064855,-8.90136961,462.26415119,283.68683293,283.68683293,405.55947699,0.00000000,0.00000000,0.00000000,0.52454361,0.12123513,0.12123513,0.35422126,0.00000000,0.00000000,0.00000000
515,5.42000000,64.74313483,-18.48928643,79.90454829,-8.93746497,462.34165071,283.80236706,283.80236706,406.10692358,0.00000000,0.00000000,0.00000000,0.52383920,0.12115936,0.12115936,0.35500144,0.00000000,0.00000000,0.00000000
516,5.43000000,64.79707869,-18.49456929,80.02841969,-8.97358394,462.41892540,283.91760310,283.91760310,406.65325481,0.00000000,0.00000000,0.00000000,0.52313670,0.12108361,0.12108361,0.35577969,0.00000000,0.00000000,0.00000000
517,5.44000000,64.85093674,-18.49983320,80.15226285,-9.00972645,462.49597615,284.03254206,284.03254206,407.19847666,0.00000000,0.00000000,0.00000000,0.52243612,0.12100787,0.12100787,0.35655601,0.00000000,0.00000000,0.00000000
518,5.45000000,64.90470922,-18.50507825,80.27607783,-9.04589244,462.57280383,284.14718495,284.14718495,407.74259504,0.00000000,0.00000000,0.00000000,0.52173744,0.12093216,0.12093216,0.35733040,0.00000000,0.00000000,0.00000000
519,5.46000000,64.95839632,-18.51030451,80.39986473,-9.08208183,462.64940933,284.26153279,284.26153279,408.28561583,0.00000000,0.00000000,0.00000000,0.52104066,0.12085646,0.12085646,0.35810288,0.00000000,0.00000000,0.00000000
520,5.47000000,65.01199826,-18.51551208,80.52362362,-9.11829457,462.72579352,284.37558656,284.37558656,408.82754483,0.00000000,0.00000000,0.00000000,0.52034576,0.12078078,0.12078078,0.35887346,0.00000000,0.00000000,0.00000000
521,5.48000000,65.06551526,-18.52070103,80.64735459,-9.15453057,462.80195727,284.48934727,284.48934727,409.36838782,0.00000000,0.00000000,0.00000000,0.51965274,0.12070512,0.12070512,0.35964214,0.00000000,0.00000000,0.00000000
522,5.49000000,65.11894752,-18.52587145,80.77105771,-9.19078979,462.87790143,284.60281591,284.60281591,409.90815050,0.00000000,0.00000000,0.00000000,0.51896159,0.12062948,0.12062948,0.36040893,0.00000000,0.00000000,0.00000000
523,5.50000000,65.17229525,-18.53102342,80.89473306,-9.22707214,462.95362688,284.71599346,284.71599346,410.44683854,0.00000000,0.00000000,0.00000000,0.51827231,0.12055386,0.12055386,0.36117383,0.00000000,0.00000000,0.00000000
524,5.51000000,65.22555866,-18.53615702,81.01838072,-9.26337757,463.02913445,284.82888089,284.82888089,410.98445755,0.00000000,0.00000000,0.00000000,0.51758488,0.12047826,0.12047826,0.36193686,0.00000000,0.00000000,0.00000000
525,5.52000000,65.27873796,-18.54127234,81.14200077,-9.29970602,463.10442501,284.94147918,284.94147918,411.52101310,0.00000000,0.00000000,0.00000000,0.51689929,0.12040268,0.12040268,0.36269803,0.00000000,0.00000000,0.00000000
526,5.53000000,65.33183336,-18.54636944,81.26559328,-9.33605741,463.17949938,285.05378930,285.05378930,412.05651072,0.00000000,0.00000000,0.00000000,0.51621554,0.12032713,0.12032713,0.36345733,0.00000000,0.00000000,0.00000000
527,5.54000000,65.38484506,-18.55144842,81.38915834,-9.37243168,463.25435840,285.16581222,285.16581222,412.59095587,0.00000000,0.00000000,0.00000000,0.51553363,0.12025159,0.12025159,0.36421478,0.00000000,0.00000000,0.00000000
528,5.55000000,65.43777328,-18.55650935,81.51269601,-9.40882876,463.32900292,285.27754888,285.27754888,413.12435397,0.00000000,0.00000000,0.00000000,0.51485353,0.12017608,0.12017608,0.36497039,0.00000000,0.00000000,0.00000000
529,5.56000000,65.49061821,-18.56155231,81.63620639,-9.44524861,463.40343374,285.38900025,285.38900025,413.65671042,0.00000000,0.00000000,0.00000000,0.51417526,0.12010058,0.12010058,0.36572416,0.00000000,0.00000000,0.00000000
530,5.57000000,65.54338006,-18.56657738,81.75968953,-9.48169114,463.47765170,285.50016726,285.50016726,414.18803054,0.00000000,0.00000000,0.00000000,0.51349878,0.12002511,0.12002511,0.36647610,0.00000000,0.00000000,0.00000000
531,5.58000000,65.59605903,-18.57158464,81.88314553,-9.51815630,463.55165761,285.61105087,285.61105087,414.71831962,0.00000000,0.00000000,0.00000000,0.51282411,0.11994967,0.11994967,0.36722622,0.00000000,0.00000000,0.00000000
532,5.59000000,65.64865533,-18.57657417,82.00657445,-9.55464402,463.62545229,285.72165200,285.72165200,415.24758290,0.00000000,0.00000000,0.00000000,0.51215123,0.11987424,0.11987424,0.36797452,0.00000000,0.00000000,0.00000000
533,5.60000000,65.70116915,-18.58154603,82.12997637,-9.59115424,463.69903653,285.83197160,285.83197160,415.77582559,0.00000000,0.00000000,0.00000000,0.51148014,0.11979884,0.11979884,0.36872102,0.00000000,0.00000000,0.00000000
534,5.61000000,65.75360071,-18.58650031,82.25335136,-9.62768691,463.77241115,285.94201059,285.94201059,416.30305284,0.00000000,0.00000000,0.00000000,0.51081082,0.11972346,0.11972346,0.36946572,0.00000000,0.00000000,0.00000000
535,5.62000000,65.80595020,-18.59143709,82.37669950,-9.66424195,463.84557694,286.05176988,286.05176988,416.82926978,0.00000000,0.00000000,0.00000000,0.51014327,0.11964810,0.11964810,0.37020862,0.00000000,0.00000000,0.00000000
536,5.63000000,65.85821782,-18.59635644,82.50002087,-9.70081931,463.91853469,286.16125041,286.16125041,417.35448145,0.00000000,0.00000000,0.00000000,0.50947749,0.11957277,0.11957277,0.37094974,0.00000000,0.00000000,0.00000000
537,5.64000000,65.91040378,-18.60125844,82.62331553,-9.73741892,463.99128519,286.27045307,286.27045307,417.87869291,0.00000000,0.00000000,0.00000000,0.50881346,0.11949747,0.11949747,0.37168908,0.00000000,0.00000000,0.00000000
538,5.65000000,65.96250826,-18.60614316,82.74658356,-9.77404072,464.06382923,286.37937879,286.37937879,418.40190913,0.00000000,0.00000000,0.00000000,0.50815117,0.11942218,0.11942218,0.37242665,0.00000000,0.00000000,0.00000000
539,5.66000000,66.01453147,-18.61101067,82.86982503,-9.81068466,464.13616757,286.48802846,286.48802846,418.92413507,0.00000000,0.00000000,0.00000000,0.50749063,0.11934692,0.11934692,0.37316245,0.00000000,0.00000000,0.00000000
540,5.67000000,66.06647361,-18.61586105,82.99304001,-9.84735067,464.20830101,286.59640299,286.59640299,419.44537562,0.00000000,0.00000000,0.00000000,0.50683182,0.11927169,0.11927169,0.37389650,0.00000000,0.00000000,0.00000000
541,5.68000000,66.11833487,-18.62069438,83.11622859,-9.88403869,464.28023030,286.70450326,286.70450326,419.96563566,0.00000000,0.00000000,0.00000000,0.50617473,0.11919648,0.11919648,0.37462879,0.00000000,0.00000000,0.00000000
542,5.69000000,66.17011544,-18.62551072,83.23939082,-9.92074866,464.35195622,286.81233016,286.81233016,420.48492001,0.00000000,0.00000000,0.00000000,0.50551936,0.11912130,0.11912130,0.37535934,0.00000000,0.00000000,0.00000000
543,5.70000000,66.22181553,-18.63031015,83.36252678,-9.95748053,464.42347952,286.91988459,286.91988459,421.00323347,0.00000000,0.00000000,0.00000000,0.50486570,0.11904614,0.11904614,0.37608816,0.00000000,0.00000000,0.00000000
544,5.71000000,66.27343533,-18.63509274,83.48563654,-9.99423423,464.49480096,287.02716742,287.02716742,421.52058077,0.00000000,0.00000000,0.00000000,0.50421375,0.11897100,0.11897100,0.37681525,0.00000000,0.00000000,0.00000000
545,5.72000000,66.32497504,-18.63985857,83.60872018,-10.03100970,464.56592129,287.13417952,287.13417952,422.03696662,0.00000000,0.00000000,0.00000000,0.50356349,0.11889590,0.11889590,0.37754061,0.00000000,0.00000000,0.00000000
546,5.73000000,66.37643483,-18.64460769,83.73177776,-10.06780689,464.63684126,287.24092177,287.24092177,422.55239571,0.00000000,0.00000000,0.00000000,0.50291493,0.11882082,0.11882082,0.37826426,0.00000000,0.00000000,0.00000000
547,5.74000000,66.42781492,-18.64934020,83.85480935,-10.10462573,464.70756162,287.34739504,287.34739504,423.06687267,0.00000000,0.00000000,0.00000000,0.50226804,0.11874576,0.11874576,0.37898619,0.00000000,0.00000000,0.00000000
548,5.75000000,66.47911549,-18.65405615,83.97781503,-10.14146617,464.77808310,287.45360019,287.45360019,423.58040209,0.00000000,0.00000000,0.00000000,0.50162283,0.11867074,0.11867074,0.37970643,0.00000000,0.00000000,0.00000000
549,5.76000000,66.53033673,-18.65875562,84.10079485,-10.17832816,464.84840644,287.55953808,287.55953808,424.09298853,0.00000000,0.00000000,0.00000000,0.50097930,0.11859573,0.11859573,0.38042497,0.00000000,0.00000000,0.00000000
550,5.77000000,66.58147883,-18.66343867,84.22374890,-10.21521162,464.91853236,287.66520955,287.66520955,424.60463652,0.00000000,0.00000000,0.00000000,0.50033742,0.11852076,0.11852076,0.38114182,0.00000000,0.00000000,0.00000000
551,5.78000000,66.63254198,-18.66810538,84.34667724,-10.25211652,464.98846161,287.77061547,287.77061547,425.11535055,0.00000000,0.00000000,0.00000000,0.49969720,0.11844581,0.11844581,0.38185699,0.00000000,0.00000000,0.00000000
552,5.79000000,66.68352638,-18.67275581,84.46957994,-10.28904278,465.05819489,287.87575667,287.87575667,425.62513507,0.00000000,0.00000000,0.00000000,0.49905862,0.11837090,0.11837090,0.38257048,0.00000000,0.00000000,0.00000000
553,5.80000000,66.73443221,-18.67739004,84.59245706,-10.32599035,465.12773293,287.98063400,287.98063400,426.13399450,0.00000000,0.00000000,0.00000000,0.49842169,0.11829601,0.11829601,0.38328231,0.00000000,0.00000000,0.00000000
554,5.81000000,66.78525966,-18.68200812,84.71530868,-10.36295918,465.19707644,288.08524830,288.08524830,426.64193323,0.00000000,0.00000000,0.00000000,0.49778639,0.11822114,0.11822114,0.38399247,0.00000000,0.00000000,0.00000000
555,5.82000000,66.83600891,-18.68661014,84.83813487,-10.39994920,465.26622614,288.18960039,288.18960039,427.14895560,0.00000000,0.00000000,0.00000000,0.49715272,0.11814631,0.11814631,0.38470097,0.00000000,0.00000000,0.00000000
556,5.83000000,66.88668016,-18.69119616,84.96093568,-10.43696037,465.33518272,288.29369111,288.29369111,427.65506593,0.00000000,0.00000000,0.00000000,0.49652067,0.11807150,0.11807150,0.38540783,0.00000000,0.00000000,0.00000000
557,5.84000000,66.93727359,-18.69576623,85.08371119,-10.47399263,465.40394690,288.39752128,288.39752128,428.16026850,0.00000000,0.00000000,0.00000000,0.49589024,0.11799672,0.11799672,0.38611304,0.00000000,0.00000000,0.00000000
558,5.85000000,66.98778939,-18.70032044,85.20646146,-10.51104591,465.47251937,288.50109172,288.50109172,428.66456756,0.00000000,0.00000000,0.00000000,0.49526141,0.11792197,0.11792197,0.38681661,0.00000000,0.00000000,0.00000000
559,5.86000000,67.03822773,-18.70485885,85.32918657,-10.54812018,465.54090082,288.60440325,288.60440325,429.16796732,0.00000000,0.00000000,0.00000000,0.49463419,0.11784725,0.11784725,0.38751856,0.00000000,0.00000000,0.00000000
560,5.87000000,67.08858881,-18.70938151,85.45188657,-10.58521536,465.60909195,288.70745668,288.70745668,429.67047197,0.00000000,0.00000000,0.00000000,0.49400856,0.11777256,0.11777256,0.38821888,0.00000000,0.00000000,0.00000000
561,5.88000000,67.13887281,-18.71388851,85.57456153,-10.62233141,465.67709345,288.81025283,288.81025283,430.17208566,0.00000000,0.00000000,0.00000000,0.49338452,0.11769790,0.11769790,0.38891758,0.00000000,0.00000000,0.00000000
562,5.89000000,67.18907992,-18.71837990,85.69721152,-10.65946827,465.74490599,288.91279248,288.91279248,430.67281251,0.00000000,0.00000000,0.00000000,0.49276207,0.11762327,0.11762327,0.38961467,0.00000000,0.00000000,0.00000000
563,5.90000000,67.23921030,-18.72285575,85.81983660,-10.69662589,465.81253026,289.01507646,289.01507646,431.17265660,0.00000000,0.00000000,0.00000000,0.49214118,0.11754867,0.11754867,0.39031015,0.00000000,0.00000000,0.00000000
564,5.91000000,67.28926416,-18.72731612,85.94243685,-10.73380421,465.87996693,289.11710555,289.11710555,431.67162200,0.00000000,0.00000000,0.00000000,0.49152187,0.11747409,0.11747409,0.39100403,0.00000000,0.00000000,0.00000000
565,5.92000000,67.33924167,-18.73176108,86.06501231,-10.77100317,465.94721668,289.21888054,289.21888054,432.16971273,0.00000000,0.00000000,0.00000000,0.49090412,0.11739955,0.11739955,0.39169633,0.00000000,0.00000000,0.00000000
566,5.93000000,67.38914300,-18.73619069,86.18756306,-10.80822274,466.01428018,289.32040223,289.32040223,432.66693277,0.00000000,0.00000000,0.00000000,0.49028793,0.11732504,0.11732504,0.39238703,0.00000000,0.00000000,0.00000000
567,5.94000000,67.43896834,-18.74060501,86.31008916,-10.84546284,466.08115808,289.42167140,289.42167140,433.16328611,0.00000000,0.00000000,0.00000000,0.48967329,0.11725056,0.11725056,0.39307615,0.00000000,0.00000000,0.00000000
568,5.95000000,67.48871788,-18.74500411,86.43259067,-10.88272344,466.14785105,289.52268884,289.52268884,433.65877667,0.00000000,0.00000000,0.00000000,0.48906019,0.11717611,0.11717611,0.39376370,0.00000000,0.00000000,0.00000000
569,5.96000000,67.53839178,-18.74938805,86.55506767,-10.92000447,466.21435975,289.62345532,289.62345532,434.15340836,0.00000000,0.00000000,0.00000000,0.48844863,0.11710169,0.11710169,0.39444968,0.00000000,0.00000000,0.00000000
570,5.97000000,67.58799023,-18.75375690,86.67752020,-10.95730588,466.28068483,289.72397161,289.72397161,434.64718505,0.00000000,0.00000000,0.00000000,0.48783861,0.11702730,0.11702730,0.39513409,0.00000000,0.00000000,0.00000000
571,5.98000000,67.63751340,-18.75811071,86.79994834,-10.99462763,466.34682695,289.82423850,289.82423850,435.14011060,0.00000000,0.00000000,0.00000000,0.48723011,0.11695294,0.11695294,0.39581695,0.00000000,0.00000000,0.00000000
572,5.99000000,67.68696148,-18.76244954,86.92235215,-11.03196965,466.41278675,289.92425673,289.92425673,435.63218882,0.00000000,0.00000000,0.00000000,0.48662313,0.11687861,0.11687861,0.39649826,0.00000000,0.00000000,0.00000000
573,6.00000000,67.73633464,-18.76677346,87.04473169,-11.06933190,466.47856487,290.02402709,290.02402709,436.12342350,0.00000000,0.00000000,0.00000000,0.48601766,0.11680432,0.11680432,0.39717802,0.00000000,0.00000000,0.00000000
574,6.01000000,67.78563305,-18.77108253,87.16708701,-11.10671432,466.54416195,290.12355032,290.12355032,436.61381840,0.00000000,0.00000000,0.00000000,0.48541370,0.11673006,0.11673006,0.39785624,0.00000000,0.00000000,0.00000000
575,6.02000000,67.83485689,-18.77537681,87.28941820,-11.14411687,466.60957864,290.22282719,290.22282719,437.10337726,0.00000000,0.00000000,0.00000000,0.48481124,0.11665583,0.11665583,0.39853293,0.00000000,0.00000000,0.00000000
576,6.03000000,67.88400634,-18.77965636,87.41172529,-11.18153948,466.67481556,290.32185845,290.32185845,437.59210379,0.00000000,0.00000000,0.00000000,0.48421028,0.11658163,0.11658163,0.39920810,0.00000000,0.00000000,0.00000000
577,6.04000000,67.93308157,-18.78392124,87.53400837,-11.21898212,466.73987335,290.42064484,290.42064484,438.08000166,0.00000000,0.00000000,0.00000000,0.48361080,0.11650746,0.11650746,0.39988173,0.00000000,0.00000000,0.00000000
578,6.05000000,67.98208276,-18.78817150,87.65626748,-11.25644473,466.80475262,290.51918712,290.51918712,438.56707453,0.00000000,0.00000000,0.00000000,0.48301282,0.11643333,0.11643333,0.40055386,0.00000000,0.00000000,0.00000000
579,6.06000000,68.03101007,-18.79240722,87.77850269,-11.29392725,466.86945402,290.61748602,290.61748602,439.05332602,0.00000000,0.00000000,0.00000000,0.48241630,0.11635923,0.11635923,0.40122447,0.00000000,0.00000000,0.00000000
580,6.07000000,68.07986369,-18.79662844,87.90071406,-11.33142965,466.93397814,290.71554229,290.71554229,439.53875973,0.00000000,0.00000000,0.00000000,0.48182127,0.11628516,0.11628516,0.40189358,0.00000000,0.00000000,0.00000000
581,6.08000000,68.12864377,-18.80083523,88.02290165,-11.36895186,466.99832562,290.81335666,290.81335666,440.02337924,0.00000000,0.00000000,0.00000000,0.48122769,0.11621112,0.11621112,0.40256119,0.00000000,0.00000000,0.00000000
582,6.09000000,68.17735051,-18.80502765,88.14506552,-11.40649384,467.06249707,290.91092986,290.91092986,440.50718810,0.00000000,0.00000000,0.00000000,0.48063558,0.11613712,0.11613712,0.40322730,0.00000000,0.00000000,0.00000000
583,6.10000000,68.22598406,-18.80920574,88.26720573,-11.44405553,467.12649309,291.00826262,291.00826262,440.99018982,0.00000000,0.00000000,0.00000000,0.48004493,0.11606315,0.11606315,0.40389193,0.00000000,0.00000000,0.00000000
